CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41423957,BLOOMS DELICATESSEN AND RESTAURANT,MANHATTAN,124,EAST   40 STREET,10016.0,2129223663,American,2016-04-13,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2016-04-13,2018-11-12,Cycle Inspection / Re-inspection
41426013,MIMOSA,MANHATTAN,253271,SHERMAN AVENUE,,2125440046,American,2016-06-17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,19.0,B,2016-06-17,2018-11-12,Cycle Inspection / Re-inspection
41444809,PRINT RESTAURANT/PRESS LOUNGE/BANQUET KITCHEN,MANHATTAN,653,11 AVENUE,10036.0,2127572294,American,2016-07-21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,2016-07-21,2018-11-12,Cycle Inspection / Initial Inspection
41449148,TAZ CAFE,MANHATTAN,54,PINE STREET,10005.0,2123449100,American,2016-03-04,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,9.0,A,2016-03-04,2018-11-12,Cycle Inspection / Initial Inspection
41468132,COLLAGE BISTRO & BAR,MANHATTAN,342,WEST   40 STREET,10018.0,2127066210,American,2016-11-07,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,20.0,B,2016-11-07,2018-11-12,Cycle Inspection / Re-inspection
41469754,GOLDMAN SACHS,MANHATTAN,200,WEST STREET,10282.0,9173439899,American,2016-04-01,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,7.0,A,2016-04-01,2018-11-12,Cycle Inspection / Initial Inspection
41474509,SHAKE SHACK,MANHATTAN,152,EAST   86 STREET,10028.0,6462375036,American,2016-04-21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2016-04-21,2018-11-12,Cycle Inspection / Initial Inspection
41490991,LIPS RESTAURANT,MANHATTAN,227,EAST   56 STREET,10022.0,2126757710,American,2018-01-30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10.0,A,2016-03-18,2018-11-12,Cycle Inspection / Initial Inspection
41503751,STANTON SOCIAL,MANHATTAN,99,STANTON STREET,10002.0,2129950099,American,2017-03-07,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7.0,A,2017-03-07,2018-11-12,Cycle Inspection / Initial Inspection
41507697,BIER INTERNATIONAL,MANHATTAN,2099,8 AVENUE,10026.0,2122800944,American,2015-05-04,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12.0,A,2015-06-01,2018-11-12,Cycle Inspection / Initial Inspection
41518177,AU BON PAIN,MANHATTAN,525,EAST   68 STREET,10065.0,2127467642,American,2018-08-03,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2018-08-03,2018-11-12,Cycle Inspection / Initial Inspection
41543885,THE DUTCH,MANHATTAN,131,SULLIVAN STREET,10012.0,2126776200,American,2018-02-07,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,6.0,A,2018-02-07,2018-11-12,Cycle Inspection / Initial Inspection
41560827,CIRCLE LINE BROOKLYN,MANHATTAN,0,WEST 42 STREET,,9172843261,American,2017-09-22,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2017-09-22,2018-11-12,Cycle Inspection / Initial Inspection
41564945,RADIO CITY MUSIC HALL,MANHATTAN,1260,AVENUE OF THE AMERICAS,10020.0,2124857485,American,2017-08-09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2017-08-09,2018-11-12,Cycle Inspection / Initial Inspection
41566492,AU BON PAIN,MANHATTAN,525,EAST   68 STREET,10065.0,2127467642,American,2018-04-11,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,5.0,A,2018-04-11,2018-11-12,Cycle Inspection / Initial Inspection
41569979,SHAKE SHACK,MANHATTAN,102,NORTH END AVENUE,10282.0,6465454600,American,2017-06-09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,2017-06-09,2018-11-12,Cycle Inspection / Initial Inspection
41586885,CENTRAL MARKET ALL AMERICAN GRILL,MANHATTAN,4,SOUTH STREET,10004.0,2125145220,American,2015-07-01,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11.0,A,2015-07-01,2018-11-12,Cycle Inspection / Re-inspection
41589545,ZANNY'S CAFE,MANHATTAN,975,COLUMBUS AVENUE,10025.0,2123166849,American,2017-06-19,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,9.0,A,2017-06-19,2018-11-12,Cycle Inspection / Initial Inspection
41591881,WILLIAM BARNACLE,MANHATTAN,80,ST MARKS PLACE,10003.0,6462178815,American,2017-08-11,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14.0,A,2017-01-06,2018-11-12,Cycle Inspection / Initial Inspection
41597250,OXBOW TAVERN,MANHATTAN,240,COLUMBUS AVENUE,10023.0,6464904075,American,2018-03-14,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11.0,A,2018-03-14,2018-11-12,Cycle Inspection / Initial Inspection
41605054,TOMPKINS SQUARE BAGELS,MANHATTAN,165,AVENUE A,10009.0,6463516520,American,2016-04-15,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,7.0,A,2016-04-15,2018-11-12,Cycle Inspection / Re-inspection
41610749,MUDSPOT,MANHATTAN,307,EAST    9 STREET,10003.0,2125298766,American,2017-05-22,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,9.0,A,2017-05-22,2018-11-12,Cycle Inspection / Re-inspection
41636061,JACK'S WIFE FREDA,MANHATTAN,224,LAFAYETTE STREET,10012.0,2125108550,American,2017-04-05,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,12.0,A,2016-02-23,2018-11-12,Cycle Inspection / Initial Inspection
41637468,BUDDHA BEER BAR,MANHATTAN,4476,BROADWAY,10040.0,6468612595,American,2016-06-07,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,40.0,B,2015-09-12,2018-11-12,Cycle Inspection / Initial Inspection
41638655,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,4942,BROADWAY,10034.0,2125440453,American,2016-10-04,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2016-10-04,2018-11-12,Cycle Inspection / Initial Inspection
41645645,THE BIG APPLE (RITZ CARLTON HOTEL EMPLOYEE CAFETERIA),MANHATTAN,50,CENTRAL PARK SOUTH,10019.0,2123089100,American,2017-08-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13.0,A,2017-08-10,2018-11-12,Cycle Inspection / Initial Inspection
41648023,TRAVEL TRADERS (MELITA PASTRIES),MANHATTAN,1535,BROADWAY,10036.0,2125891351,American,2015-06-30,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,17.0,A,2016-01-08,2018-11-12,Cycle Inspection / Initial Inspection
41649356,"DUNKIN' DONUTS, HUDSON NEWS",MANHATTAN,2,PENNSYLVANIA PLAZA,10121.0,6469517284,American,2015-05-11,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2015-05-11,2018-11-12,Cycle Inspection / Initial Inspection
41655590,GIGI CAFE,MANHATTAN,307,7 AVENUE,10001.0,2128078500,American,2018-01-02,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2018-01-02,2018-11-12,Cycle Inspection / Initial Inspection
41660386,THE LATELY,MANHATTAN,357,W 16TH ST,10011.0,2122061096,American,2015-05-13,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,13.0,A,2015-05-13,2018-11-12,Cycle Inspection / Initial Inspection
41676090,HAMPTON INN EMPIRE STATE BUILDING,MANHATTAN,59,WEST   35 STREET,10001.0,2125643688,American,2016-04-01,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2016-04-01,2018-11-12,Cycle Inspection / Initial Inspection
41677120,SHEARMAN & STERLING,MANHATTAN,599,LEXINGTON AVENUE,10022.0,2128484000,American,2017-08-07,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,13.0,A,2017-08-07,2018-11-12,Cycle Inspection / Initial Inspection
41698000,KARAOKE DUET 48,MANHATTAN,304,EAST   48 STREET,10017.0,2127530030,American,2017-01-17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,2017-01-17,2018-11-12,Cycle Inspection / Re-inspection
41699551,BETTER BEING,MANHATTAN,537,9 AVENUE,10018.0,2123531986,American,2015-03-09,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18.0,A,2015-08-14,2018-11-12,Cycle Inspection / Initial Inspection
41700209,LATITUDE BAR & GRILL,MANHATTAN,783,8 AVENUE,10036.0,2122453034,American,2016-07-14,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10.0,A,2016-07-14,2018-11-12,Cycle Inspection / Re-inspection
41701548,TWO-BITS RETRO ARCADE,MANHATTAN,153,ESSEX STREET,10002.0,2124778161,American,2017-04-25,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,9.0,A,2017-04-25,2018-11-12,Cycle Inspection / Initial Inspection
41703786,ESSEN,MANHATTAN,60,MADISON AVENUE,10010.0,2122136969,American,2017-03-10,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,8.0,A,2017-03-10,2018-11-12,Cycle Inspection / Initial Inspection
41704804,APPLEBEE'S,MANHATTAN,509,EAST  117 STREET,10035.0,6468962700,American,2018-05-09,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,8.0,A,2018-05-09,2018-11-12,Cycle Inspection / Initial Inspection
41705357,THE THIRD MAN,MANHATTAN,116,AVENUE C,10009.0,6465523692,American,2016-02-29,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12.0,A,2017-03-07,2018-11-12,Cycle Inspection / Initial Inspection
41709011,SOCIAL,MANHATTAN,795,8 AVENUE,10019.0,2124590643,American,2017-08-11,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,31.0,A,2016-05-10,2018-11-12,Cycle Inspection / Initial Inspection
41716943,STAGE 48,MANHATTAN,605,WEST   48 STREET,10036.0,2129571800,American,2017-11-17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,2017-11-17,2018-11-12,Cycle Inspection / Re-inspection
41721324,STARBUCKS,MANHATTAN,822,LEXINGTON AVENUE,10065.0,2125720984,American,2018-05-01,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2018-05-01,2018-11-12,Cycle Inspection / Initial Inspection
50000153,THE BEST OF NEW YORK FOOD,MANHATTAN,150,WATER ST,10005.0,2129521890,American,2015-06-10,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,12.0,A,2015-06-10,2018-11-12,Cycle Inspection / Re-inspection
50000501,THE STOREHOUSE,MANHATTAN,69,WEST 23 STREET,10010.0,2122438898,American,2016-09-01,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31.0,A,2017-05-05,2018-11-12,Cycle Inspection / Initial Inspection
50000551,WOLFNIGHTS,MANHATTAN,99,RIVINGTON ST,10002.0,6466698070,American,2018-10-03,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,20.0,B,2018-10-03,2018-11-12,Cycle Inspection / Re-inspection
50000726,BILL'S BAR AND BURGER DOWNTOWN,MANHATTAN,85,WEST STREET,10006.0,2128943800,American,2017-11-13,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,2017-11-13,2018-11-12,Cycle Inspection / Initial Inspection
50001102,FASSST CAFE (SECOND STAGE THEATRE),MANHATTAN,305,WEST 43 STREET,10036.0,2127878302,American,2016-05-03,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2016-05-03,2018-11-12,Cycle Inspection / Initial Inspection
50001348,Nomura cafeteria( 25 th floor),MANHATTAN,309,W 49 ST,10019.0,2124368092,American,2015-12-02,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12.0,A,2015-12-02,2018-11-12,Cycle Inspection / Initial Inspection
50001350,NOMURA CAFE (5TH FL NOMURA CAFE),MANHATTAN,309,WEST 49TH STREET,10019.0,2124368092,American,2015-12-02,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,10.0,A,2015-12-02,2018-11-12,Cycle Inspection / Initial Inspection
50001451,BUBBY'S HIGHLINE,MANHATTAN,71,GANSEVOORT ST,10014.0,2122066200,American,2018-01-08,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9.0,A,2018-01-08,2018-11-12,Cycle Inspection / Initial Inspection
50001468,BLUE RIBBON FRIED CHICKEN,MANHATTAN,28,east 1 street,10003.0,2122280404,American,2016-10-27,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,7.0,A,2016-10-27,2018-11-12,Cycle Inspection / Initial Inspection
50001805,FISHTAG,MANHATTAN,222,WEST 79 STREET,10024.0,2123627470,American,2016-01-21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2016-01-21,2018-11-12,Cycle Inspection / Initial Inspection
50001914,ATLAS SOCIAL CLUB,MANHATTAN,753,9TH AVENUE,10019.0,2122628527,American,2018-04-03,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,2018-04-03,2018-11-12,Cycle Inspection / Initial Inspection
50002019,HOME SWEET HARLEM,MANHATTAN,1528,AMSTERDAM AVENUE,10031.0,2129269616,American,2015-11-04,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,2015-11-04,2018-11-12,Cycle Inspection / Initial Inspection
50002065,VACCA GRILL & LOUNGE,MANHATTAN,420,WEST 203RD ST,10034.0,2125440070,American,2016-02-06,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10.0,A,2016-06-04,2018-11-12,Inter-Agency Task Force / Initial Inspection
50002767,THE SKYLARK,MANHATTAN,530,FASHION AVE,10018.0,2122574577,American,2017-02-15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12.0,A,2017-02-15,2018-11-12,Cycle Inspection / Initial Inspection
50003504,ROTISSERIE GEORGETTE,MANHATTAN,14,E 60TH ST,10022.0,2123908060,American,2018-01-26,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12.0,A,2018-01-26,2018-11-12,Cycle Inspection / Re-inspection
50003978,BONNIE VEE,MANHATTAN,17,STANTON ST,10002.0,9176393352,American,2015-02-12,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2015-02-12,2018-11-12,Cycle Inspection / Initial Inspection
50004299,EMMETTS,MANHATTAN,50,MACDOUGAL ST,10012.0,9176393571,American,2018-11-07,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,39.0,A,2017-01-23,2018-11-12,Cycle Inspection / Initial Inspection
50004809,BAR BACON,MANHATTAN,836,9TH AVE,10019.0,6463620622,American,2018-10-31,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,22.0,B,2017-06-28,2018-11-12,Cycle Inspection / Initial Inspection
50006240,DAVID BURKE KITCHEN,MANHATTAN,27,GRAND ST,10013.0,2122019119,American,2018-06-06,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,18.0,A,2018-07-06,2018-11-12,Cycle Inspection / Initial Inspection
50011590,UPLAND,MANHATTAN,345,PARK AVE S,10010.0,2126861006,American,2017-07-11,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,7.0,A,2017-07-11,2018-11-12,Cycle Inspection / Initial Inspection
50011891,TWO HANDS,MANHATTAN,164,MOTT ST,10013.0,9174751815,American,2018-08-03,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11.0,A,2018-08-03,2018-11-12,Cycle Inspection / Re-inspection
50012993,BANK OF NOVA SCOTIA CAFE,MANHATTAN,250,VESEY ST,10281.0,2122255223,American,2016-10-12,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2016-10-12,2018-11-12,Cycle Inspection / Initial Inspection
50013048,THE HAROLD,MANHATTAN,1271,BROADWAY,10001.0,2126861888,American,2015-09-18,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,16.0,A,2016-03-25,2018-11-12,Cycle Inspection / Initial Inspection
50013879,K RICO,MANHATTAN,772,9TH AVE,10019.0,2127579393,American,2017-02-15,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,14.0,A,2018-09-26,2018-11-12,Cycle Inspection / Initial Inspection
50015061,SPACE IBIZA NY,MANHATTAN,637,W 50TH ST,10019.0,2122472447,American,2018-06-08,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,13.0,B,2015-12-19,2018-11-12,Cycle Inspection / Initial Inspection
50015171,NEW AMSTERDAM THEATER,MANHATTAN,214,W 42ND ST,10036.0,2125825472,American,2015-11-20,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2015-11-20,2018-11-12,Cycle Inspection / Initial Inspection
50015538,AMERICAN AIRLINES THEATER,MANHATTAN,227,W 42ND ST,10036.0,2125825472,American,2017-08-09,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12.0,A,2017-08-09,2018-11-12,Cycle Inspection / Initial Inspection
50015767,THE POLO BAR,MANHATTAN,1,E 55TH ST,10022.0,2122078562,American,2014-10-31,Violations were cited in the following area(s).,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,17.0,A,2016-04-13,2018-11-12,Pre-permit (Non-operational) / Initial Inspection
50016081,AUGUST,MANHATTAN,791,LEXINGTON AVE,10065.0,2129351433,American,2016-05-16,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,14.0,A,2015-04-29,2018-11-12,Cycle Inspection / Initial Inspection
50016238,THIS  PIE IS NUTS,MANHATTAN,9,HENSHAW ST,10034.0,6462611764,American,2016-05-10,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,2016-05-10,2018-11-12,Cycle Inspection / Initial Inspection
50016346,SHAKE SHACK,MANHATTAN,600,3RD AVE,10016.0,6466684881,American,2015-12-28,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,17.0,A,2016-08-16,2018-11-12,Cycle Inspection / Initial Inspection
50016740,JIMBO'S HAMBURGERS,MANHATTAN,703,LENOX AVE,10039.0,2122835050,American,2015-08-21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11.0,A,2016-03-11,2018-11-12,Cycle Inspection / Initial Inspection
50016854,BOCCA BLISS,MANHATTAN,725,3RD AVE,10017.0,2128671881,American,2018-03-13,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,57.0,P,2018-06-25,2018-11-12,Cycle Inspection / Re-inspection
50017810,T.G.I. FRIDAY'S,MANHATTAN,211,W 34TH ST,10001.0,2125640539,American,2017-02-13,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,2017-02-13,2018-11-12,Cycle Inspection / Initial Inspection
50017978,HOLIDAY COCKTAIL LOUNGE,MANHATTAN,75,SAINT MARKS PL,10003.0,2127779637,American,2018-03-13,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,17.0,A,2016-05-31,2018-11-12,Cycle Inspection / Initial Inspection
50018300,CAFE R,MANHATTAN,116,W 32ND ST,10001.0,2126959550,American,2018-03-30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,30.0,C,2017-10-17,2018-11-12,Cycle Inspection / Initial Inspection
50018385,THE UP & UP,MANHATTAN,116,MACDOUGAL ST,10012.0,9177106040,American,2018-05-09,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21.0,A,2016-12-14,2018-11-12,Cycle Inspection / Initial Inspection
50018800,FRIEDMAN'S,MANHATTAN,450,10TH AVE,10018.0,2122681100,American,2018-05-30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25.0,A,2018-08-09,2018-11-12,Cycle Inspection / Initial Inspection
